UserId,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,UserSegment
4798,708,5,13,2,1,1,4,Lost
4923,1694,9,30,1,2,2,5,Lost
5235,586,27,34,2,4,3,9,At Risk
5298,2135,9,63,1,2,4,7,Lost
5375,305,19,40,3,3,3,9,Loyal Users
5383,586,23,60,2,4,3,9,At Risk
5571,189,69,395,3,5,5,13,Loyal Users
5916,1590,19,39,1,3,3,7,Casual Users
6157,3460,10,18,1,2,2,5,Lost
6188,408,10,27,3,2,2,7,Casual Users
6689,2022,28,46,1,4,3,8,At Risk
6732,3518,6,13,1,1,1,3,Lost
6913,4029,14,19,1,3,2,6,Casual Users
7092,170,19,32,3,3,3,9,Loyal Users
7132,3,21,85,5,3,4,12,Loyal Users
7342,580,15,32,2,3,3,8,Casual Users
7726,5984,7,8,1,2,1,4,Lost
8350,2687,13,35,1,3,3,7,Casual Users
9006,1,71,150,5,5,5,15,Champions
9730,5534,30,30,1,4,2,7,At Risk
9968,5,28,96,5,4,4,13,Champions
11452,683,23,75,2,4,4,10,At Risk
11478,9,23,48,5,4,3,12,Loyal Users
11589,8,76,134,5,5,4,14,Champions
11609,0,29,73,5,4,4,13,Champions
11642,2148,7,9,1,2,1,4,Lost
11885,2005,5,5,1,1,1,3,Lost
11954,5,6,12,5,1,1,7,Promising
12007,217,7,15,3,2,1,6,Casual Users
12008,70,6,8,4,1,1,6,Promising
12014,1684,8,13,1,2,1,4,Lost
12169,112,34,90,4,4,4,12,Champions
12336,1300,31,46,1,4,3,8,At Risk
13003,91,20,84,4,3,4,11,Loyal Users
13046,173,25,39,3,4,3,10,Loyal Users
13172,52,9,50,5,2,3,10,Promising
13288,146,23,253,4,4,5,13,Champions
13494,689,8,8,2,2,1,5,Lost
13516,649,54,165,2,5,5,12,At Risk
108,3,62,215,5,5,5,15,Champions
155,1592,20,23,1,3,2,6,Casual Users
683,304,13,21,3,3,2,8,Loyal Users
744,83,71,225,4,5,5,14,Champions
950,3428,9,11,1,2,1,4,Lost
1331,32,74,248,5,5,5,15,Champions
1525,931,19,22,2,3,2,7,Casual Users
1561,240,25,36,3,4,3,10,Loyal Users
1700,30,17,66,5,3,4,12,Loyal Users
1863,571,29,84,2,4,4,10,At Risk
2294,1544,5,7,1,1,1,3,Lost
2606,47,84,140,5,5,4,14,Champions
2739,130,7,7,4,2,1,7,Promising
3124,2795,6,17,1,1,2,4,Lost
3431,1398,9,45,1,2,3,6,Lost
3436,691,6,14,2,1,1,4,Lost
3661,397,69,141,3,5,4,12,Loyal Users
3843,969,5,5,2,1,1,4,Lost
3844,540,26,36,2,4,3,9,At Risk
4418,155,65,217,4,5,5,14,Champions
4452,1118,9,9,2,2,1,5,Lost
4773,83,13,25,4,3,2,9,Loyal Users
5605,13,34,141,5,4,4,13,Champions
5771,257,5,41,3,1,3,7,Casual Users
5827,23,76,410,5,5,5,15,Champions
5962,48,183,896,5,5,5,15,Champions
6213,10,86,278,5,5,5,15,Champions
6754,4128,5,6,1,1,1,3,Lost
7202,442,17,151,3,3,5,11,Loyal Users
7218,1272,8,39,1,2,3,6,Lost
7359,1297,16,25,1,3,2,6,Casual Users
7481,274,23,49,3,4,3,10,Loyal Users
7497,1543,10,69,1,2,4,7,Lost
7571,2787,12,34,1,3,3,7,Casual Users
7865,255,31,127,3,4,4,11,Loyal Users
8003,1034,6,10,2,1,1,4,Lost
8423,822,9,38,2,2,3,7,Lost
8458,412,30,94,3,4,4,11,Loyal Users
8755,1379,29,42,1,4,3,8,At Risk
8935,587,24,152,2,4,5,11,At Risk
9097,439,34,98,3,4,4,11,Loyal Users
9405,131,20,131,4,3,4,11,Loyal Users
9435,973,59,83,2,5,4,11,At Risk
9492,392,22,44,3,4,3,10,Loyal Users
9640,82,50,133,4,5,4,13,Champions
10162,1264,8,14,1,2,1,4,Lost
10715,8,99,385,5,5,5,15,Champions
10898,576,10,12,2,2,1,5,Lost
11059,23,53,302,5,5,5,15,Champions
11121,48,44,703,5,4,5,14,Champions
11327,1833,26,53,1,4,3,8,At Risk
11911,849,12,61,2,3,3,8,Casual Users
12182,102,55,110,4,5,4,13,Champions
12384,225,12,17,3,3,2,8,Loyal Users
12542,132,33,147,4,4,5,13,Champions
12943,441,13,27,3,3,2,8,Loyal Users
34,70,85,337,4,5,5,14,Champions
193,229,42,153,3,4,5,12,Loyal Users
211,21,17,27,5,3,2,10,Loyal Users
368,4555,5,6,1,1,1,3,Lost
530,440,34,59,3,4,3,10,Loyal Users
642,102,44,106,4,4,4,12,Champions
796,126,11,15,4,2,1,7,Promising
1068,665,5,13,2,1,1,4,Lost
1198,1454,16,27,1,3,2,6,Casual Users
1344,28,14,28,5,3,2,10,Loyal Users
1404,531,9,11,2,2,1,5,Lost
1537,1005,7,9,2,2,1,5,Lost
1675,12,119,458,5,5,5,15,Champions
1924,150,13,59,4,3,3,10,Loyal Users
2200,5,15,54,5,3,3,11,Loyal Users
2225,6,23,83,5,4,4,13,Champions
2663,1416,6,6,1,1,1,3,Lost
2888,431,32,35,3,4,3,10,Loyal Users
3152,2566,6,6,1,1,1,3,Lost
3235,270,5,19,3,1,2,6,Casual Users
4132,1100,5,6,2,1,1,4,Lost
4172,564,18,50,2,3,3,8,Casual Users
4263,238,9,29,3,2,2,7,Casual Users
4321,157,7,16,4,2,2,8,Promising
4517,1568,9,48,1,2,3,6,Lost
5038,122,5,7,4,1,1,6,Promising
5367,31,114,413,5,5,5,15,Champions
5417,284,7,17,3,2,2,7,Casual Users
6005,636,12,27,2,3,2,7,Casual Users
6124,31,23,48,5,4,3,12,Loyal Users
6204,3755,9,57,1,2,3,6,Lost
6639,711,7,11,2,2,1,5,Lost
7103,696,5,6,2,1,1,4,Lost
7499,279,22,37,3,4,3,10,Loyal Users
7562,109,45,263,4,4,5,13,Champions
7587,3149,27,43,1,4,3,8,At Risk
7647,408,7,11,3,2,1,6,Casual Users
8011,56,65,446,5,5,5,15,Champions
8172,4,40,55,5,4,3,12,Loyal Users
8354,271,10,12,3,2,1,6,Casual Users
8396,93,35,177,4,4,5,13,Champions
8429,393,5,18,3,1,2,6,Casual Users
8464,1036,11,20,2,2,2,6,Lost
8961,136,20,64,4,3,4,11,Loyal Users
9209,424,36,129,3,4,4,11,Loyal Users
9562,1,56,148,5,5,5,15,Champions
9641,10,67,213,5,5,5,15,Champions
10168,25,80,519,5,5,5,15,Champions
10241,25,15,36,5,3,3,11,Loyal Users
10290,144,17,78,4,3,4,11,Loyal Users
10334,1114,16,39,2,3,3,8,Casual Users
10371,147,6,47,4,1,3,8,Promising
11057,2954,6,6,1,1,1,3,Lost
11183,382,22,73,3,4,4,11,Loyal Users
11333,1293,11,14,1,2,1,4,Lost
11346,270,17,28,3,3,2,8,Loyal Users
11450,2264,9,38,1,2,3,6,Lost
11578,108,12,21,4,3,2,9,Loyal Users
11627,160,15,42,4,3,3,10,Loyal Users
11835,1419,16,75,1,3,4,8,Casual Users
11876,146,23,59,4,4,3,11,Loyal Users
11897,1545,6,9,1,1,1,3,Lost
11909,674,114,251,2,5,5,12,At Risk
11941,315,8,10,3,2,1,6,Casual Users
12080,2110,52,127,1,5,4,10,At Risk
12179,23,23,42,5,4,3,12,Loyal Users
12355,3542,13,29,1,3,2,6,Casual Users
12494,616,54,362,2,5,5,12,At Risk
12566,238,37,140,3,4,4,11,Loyal Users
12755,279,10,21,3,2,2,7,Casual Users
12782,145,28,42,4,4,3,11,Loyal Users
12796,360,11,15,3,2,1,6,Casual Users
12837,95,8,10,4,2,1,7,Promising
12854,155,11,20,4,2,2,8,Promising
13066,3352,6,50,1,1,3,5,Lost
13170,7,76,133,5,5,4,14,Champions
13368,547,11,22,2,2,2,6,Lost
101,128,81,157,4,5,5,14,Champions
115,157,32,73,4,4,4,12,Champions
126,10,131,446,5,5,5,15,Champions
756,1780,5,20,1,1,2,4,Lost
772,4566,10,22,1,2,2,5,Lost
1165,53,89,235,5,5,5,15,Champions
1183,284,5,14,3,1,1,5,Casual Users
1378,2204,8,32,1,2,3,6,Lost
1500,1155,6,12,2,1,1,4,Lost
1745,406,7,12,3,2,1,6,Casual Users
1823,1296,13,56,1,3,3,7,Casual Users
2003,5,75,216,5,5,5,15,Champions
2261,174,44,108,3,4,4,11,Loyal Users
2342,146,15,22,4,3,2,9,Loyal Users
2771,2009,11,40,1,2,3,6,Lost
2907,151,52,293,4,5,5,14,Champions
3043,120,165,489,4,5,5,14,Champions
3198,1155,9,19,2,2,2,6,Lost
4153,742,6,8,2,1,1,4,Lost
4181,737,22,66,2,4,4,10,At Risk
4415,380,33,190,3,4,5,12,Loyal Users
4683,1379,32,72,1,4,4,9,At Risk
4865,73,71,588,4,5,5,14,Champions
4917,2131,9,9,1,2,1,4,Lost
4992,65,48,106,5,5,4,14,Champions
5597,48,51,317,5,5,5,15,Champions
5918,1122,10,41,2,2,3,7,Lost
5926,2441,12,37,1,3,3,7,Casual Users
6056,130,11,35,4,2,3,9,Promising
6419,20,66,153,5,5,5,15,Champions
6737,63,11,12,5,2,1,8,Promising
6933,3616,6,37,1,1,3,5,Lost
7118,680,6,17,2,1,2,5,Lost
7173,1411,32,57,1,4,3,8,At Risk
7602,265,46,98,3,5,4,12,Loyal Users
7744,273,44,125,3,4,4,11,Loyal Users
8442,676,42,83,2,4,4,10,At Risk
8536,1,44,170,5,4,5,14,Champions
8689,1149,18,53,2,3,3,8,Casual Users
8776,17,35,65,5,4,4,13,Champions
8887,86,6,23,4,1,2,7,Promising
9957,74,33,178,4,4,5,13,Champions
10018,5,53,94,5,5,4,14,Champions
10180,407,21,50,3,3,3,9,Loyal Users
10626,21,8,25,5,2,2,9,Promising
11106,59,32,46,5,4,3,12,Loyal Users
11119,4287,14,37,1,3,3,7,Casual Users
11174,80,12,67,4,3,4,11,Loyal Users
11708,567,18,108,2,3,4,9,Casual Users
11808,118,29,104,4,4,4,12,Champions
12127,748,5,5,2,1,1,4,Lost
12267,73,144,278,4,5,5,14,Champions
12362,5134,9,9,1,2,1,4,Lost
13220,2943,12,33,1,3,3,7,Casual Users
13377,101,74,207,4,5,5,14,Champions
81,139,24,40,4,4,3,11,Loyal Users
385,9,108,199,5,5,5,15,Champions
830,1118,22,119,2,4,4,10,At Risk
847,424,29,85,3,4,4,11,Loyal Users
874,152,16,55,4,3,3,10,Loyal Users
939,117,28,56,4,4,3,11,Loyal Users
1226,125,9,16,4,2,2,8,Promising
1259,948,13,117,2,3,4,9,Casual Users
1869,252,52,125,3,5,4,12,Loyal Users
2007,847,9,9,2,2,1,5,Lost
2212,3391,28,29,1,4,2,7,At Risk
2484,388,14,30,3,3,2,8,Loyal Users
2662,566,13,38,2,3,3,8,Casual Users
3008,27,17,25,5,3,2,10,Loyal Users
3026,63,101,225,5,5,5,15,Champions
3313,159,16,38,4,3,3,10,Loyal Users
3538,132,102,653,4,5,5,14,Champions
3611,5,54,188,5,5,5,15,Champions
3936,715,20,29,2,3,2,7,Casual Users
4088,212,8,36,3,2,3,8,Casual Users
4169,71,50,80,4,5,4,13,Champions
4293,91,6,12,4,1,1,6,Promising
4637,1410,8,11,1,2,1,4,Lost
4896,1416,11,18,1,2,2,5,Lost
5055,64,176,667,5,5,5,15,Champions
5151,1575,10,13,1,2,1,4,Lost
5254,566,17,53,2,3,3,8,Casual Users
5447,5854,8,11,1,2,1,4,Lost
5452,5,90,209,5,5,5,15,Champions
5490,1038,8,11,2,2,1,5,Lost
5585,1932,5,7,1,1,1,3,Lost
5699,405,31,135,3,4,4,11,Loyal Users
5785,94,181,390,4,5,5,14,Champions
6460,38,74,576,5,5,5,15,Champions
6664,4011,35,40,1,4,3,8,At Risk
6741,75,112,352,4,5,5,14,Champions
6953,88,24,63,4,4,4,12,Champions
7048,102,7,8,4,2,1,7,Promising
7331,2038,10,27,1,2,2,5,Lost
7533,67,32,57,5,4,3,12,Loyal Users
7550,98,15,26,4,3,2,9,Loyal Users
7604,6,119,342,5,5,5,15,Champions
7649,10,17,91,5,3,4,12,Loyal Users
7666,130,6,37,4,1,3,8,Promising
8001,2845,5,11,1,1,1,3,Lost
8243,85,8,8,4,2,1,7,Promising
8325,29,171,363,5,5,5,15,Champions
8352,345,38,111,3,4,4,11,Loyal Users
8412,2610,5,12,1,1,1,3,Lost
8654,849,6,12,2,1,1,4,Lost
8681,1541,7,51,1,2,3,6,Lost
8698,255,70,123,3,5,4,12,Loyal Users
8977,78,57,71,4,5,4,13,Champions
9217,32,5,15,5,1,1,7,Promising
9255,2272,22,60,1,4,3,8,At Risk
9293,565,10,12,2,2,1,5,Lost
9416,1837,9,22,1,2,2,5,Lost
10096,981,6,7,2,1,1,4,Lost
10272,1433,12,20,1,3,2,6,Casual Users
10422,17,35,139,5,4,4,13,Champions
10587,938,6,10,2,1,1,4,Lost
10727,993,12,37,2,3,3,8,Casual Users
10994,223,18,61,3,3,3,9,Loyal Users
11072,1271,55,241,1,5,5,11,At Risk
11234,98,17,78,4,3,4,11,Loyal Users
11286,113,16,80,4,3,4,11,Loyal Users
11541,97,7,13,4,2,1,7,Promising
11672,88,88,410,4,5,5,14,Champions
11912,570,11,78,2,2,4,8,Lost
12287,844,7,25,2,2,2,6,Lost
12328,1247,5,13,2,1,1,4,Lost
12447,1151,12,59,2,3,3,8,Casual Users
13027,270,13,37,3,3,3,9,Loyal Users
13054,443,7,15,3,2,1,6,Casual Users
13109,407,5,8,3,1,1,5,Casual Users
28,6,35,114,5,4,4,13,Champions
183,1830,5,5,1,1,1,3,Lost
210,857,89,372,2,5,5,12,At Risk
436,14,16,41,5,3,3,11,Loyal Users
1031,3124,8,13,1,2,1,4,Lost
1175,262,24,52,3,4,3,10,Loyal Users
1201,87,21,29,4,3,2,9,Loyal Users
1426,422,13,16,3,3,2,8,Loyal Users
1441,722,18,25,2,3,2,7,Casual Users
1496,14,20,26,5,3,2,10,Loyal Users
1892,123,48,81,4,5,4,13,Champions
2052,264,28,181,3,4,5,12,Loyal Users
2079,433,9,15,3,2,1,6,Casual Users
2180,313,37,74,3,4,4,11,Loyal Users
2209,5,67,82,5,5,4,14,Champions
2313,223,5,9,3,1,1,5,Casual Users
2463,307,23,32,3,4,3,10,Loyal Users
2522,1167,17,51,2,3,3,8,Casual Users
2683,1838,9,21,1,2,2,5,Lost
3234,136,34,60,4,4,3,11,Loyal Users
3445,115,11,22,4,2,2,8,Promising
3685,846,9,18,2,2,2,6,Lost
3841,5442,16,26,1,3,2,6,Casual Users
4208,994,8,24,2,2,2,6,Lost
4326,263,32,195,3,4,5,12,Loyal Users
4443,420,46,109,3,5,4,12,Loyal Users
4918,5,22,54,5,4,3,12,Loyal Users
4958,1133,12,28,2,3,2,7,Casual Users
5152,3026,10,17,1,2,2,5,Lost
5936,6,78,196,5,5,5,15,Champions
5961,1512,12,17,1,3,2,6,Casual Users
5981,1424,41,84,1,4,4,9,At Risk
6095,882,23,202,2,4,5,11,At Risk
6319,433,12,42,3,3,3,9,Loyal Users
7188,75,94,579,4,5,5,14,Champions
7325,740,12,32,2,3,3,8,Casual Users
7460,11,50,254,5,5,5,15,Champions
7522,125,8,14,4,2,1,7,Promising
7599,106,5,6,4,1,1,6,Promising
7613,298,18,85,3,3,4,10,Loyal Users
7800,409,10,15,3,2,1,6,Casual Users
7818,121,126,408,4,5,5,14,Champions
7935,1019,5,7,2,1,1,4,Lost
8116,1619,6,58,1,1,3,5,Lost
8478,2478,8,9,1,2,1,4,Lost
8514,403,9,64,3,2,4,9,Casual Users
8827,88,24,65,4,4,4,12,Champions
8976,0,28,75,5,4,4,13,Champions
8999,123,63,111,4,5,4,13,Champions
9207,143,37,134,4,4,4,12,Champions
9384,329,21,51,3,3,3,9,Loyal Users
9441,196,104,170,3,5,5,13,Loyal Users
9450,92,62,266,4,5,5,14,Champions
9714,1654,65,671,1,5,5,11,At Risk
9781,773,7,12,2,2,1,5,Lost
9926,99,11,29,4,2,2,8,Promising
10011,405,8,19,3,2,2,7,Casual Users
10075,12,22,29,5,4,2,11,Loyal Users
10234,862,28,121,2,4,4,10,At Risk
10254,6022,6,8,1,1,1,3,Lost
10295,11,141,436,5,5,5,15,Champions
10345,0,111,326,5,5,5,15,Champions
10414,126,58,199,4,5,5,14,Champions
10502,2287,5,7,1,1,1,3,Lost
10651,68,10,52,5,2,3,10,Promising
10979,142,27,64,4,4,4,12,Champions
11103,3707,6,15,1,1,1,3,Lost
11237,2537,9,15,1,2,1,4,Lost
11467,391,27,68,3,4,4,11,Loyal Users
11558,6055,5,10,1,1,1,3,Lost
11571,105,51,340,4,5,5,14,Champions
11838,379,40,54,3,4,3,10,Loyal Users
12030,2262,10,16,1,2,2,5,Lost
12055,2312,7,10,1,2,1,4,Lost
12077,35,38,109,5,4,4,13,Champions
12961,4238,9,14,1,2,1,4,Lost
13045,109,9,14,4,2,1,7,Promising
13195,75,7,38,4,2,3,9,Promising
497,276,44,71,3,4,4,11,Loyal Users
596,508,17,169,2,3,5,10,Casual Users
762,135,46,157,4,5,5,14,Champions
1051,858,6,8,2,1,1,4,Lost
1243,8,64,214,5,5,5,15,Champions
1274,18,19,104,5,3,4,12,Loyal Users
1296,2531,100,352,1,5,5,11,At Risk
1415,514,12,25,2,3,2,7,Casual Users
1510,383,20,81,3,3,4,10,Loyal Users
1621,3837,6,11,1,1,1,3,Lost
2018,181,53,157,3,5,5,13,Loyal Users
2044,1888,5,5,1,1,1,3,Lost
2355,407,54,96,3,5,4,12,Loyal Users
2583,2134,18,20,1,3,2,6,Casual Users
2842,661,29,82,2,4,4,10,At Risk
2905,859,12,29,2,3,2,7,Casual Users
3485,525,19,171,2,3,5,10,Casual Users
3650,288,68,289,3,5,5,13,Loyal Users
3885,130,26,63,4,4,4,12,Champions
4083,412,10,43,3,2,3,8,Casual Users
4155,1945,28,151,1,4,5,10,At Risk
4230,407,12,25,3,3,2,8,Loyal Users
4424,5,74,143,5,5,4,14,Champions
4482,151,6,20,4,1,2,7,Promising
4826,420,11,16,3,2,2,7,Casual Users
4829,122,65,146,4,5,4,13,Champions
5119,283,27,69,3,4,4,11,Loyal Users
5592,306,8,14,3,2,1,6,Casual Users
6068,130,11,41,4,2,3,9,Promising
6342,796,13,56,2,3,3,8,Casual Users
6667,3156,5,5,1,1,1,3,Lost
6855,145,35,85,4,4,4,12,Champions
7147,337,49,57,3,5,3,11,Loyal Users
7306,2,35,48,5,4,3,12,Loyal Users
7501,425,7,29,3,2,2,7,Casual Users
7531,414,20,33,3,3,3,9,Loyal Users
8090,47,39,269,5,4,5,14,Champions
8123,87,65,105,4,5,4,13,Champions
8395,2668,33,57,1,4,3,8,At Risk
8410,223,8,60,3,2,3,8,Casual Users
8500,2873,5,9,1,1,1,3,Lost
8622,133,98,206,4,5,5,14,Champions
8877,283,39,239,3,4,5,12,Loyal Users
9081,125,32,60,4,4,3,11,Loyal Users
10015,12,31,86,5,4,4,13,Champions
10058,1856,5,14,1,1,1,3,Lost
10186,212,11,62,3,2,3,8,Casual Users
10449,15,126,621,5,5,5,15,Champions
10506,23,17,27,5,3,2,10,Loyal Users
10580,392,7,20,3,2,2,7,Casual Users
10680,434,10,108,3,2,4,9,Casual Users
11124,356,11,19,3,2,2,7,Casual Users
11422,75,33,94,4,4,4,12,Champions
11496,14,25,126,5,4,4,13,Champions
11693,2258,6,13,1,1,1,3,Lost
11946,326,9,13,3,2,1,6,Casual Users
12269,1094,14,15,2,3,1,6,Casual Users
12286,147,49,98,4,5,4,13,Champions
12373,4,48,99,5,5,4,14,Champions
12453,182,8,112,3,2,4,9,Casual Users
12548,258,115,185,3,5,5,13,Loyal Users
12885,1918,6,52,1,1,3,5,Lost
12913,560,9,21,2,2,2,6,Lost
12948,560,6,58,2,1,3,6,Lost
13104,2377,10,39,1,2,3,6,Lost
13166,3,100,209,5,5,5,15,Champions
13371,72,59,166,4,5,5,14,Champions
13415,377,12,38,3,3,3,9,Loyal Users
300,114,97,419,4,5,5,14,Champions
406,3140,5,79,1,1,4,6,Lost
412,1423,10,17,1,2,2,5,Lost
784,498,29,319,2,4,5,11,At Risk
787,253,8,10,3,2,1,6,Casual Users
842,5457,5,6,1,1,1,3,Lost
1030,848,6,15,2,1,1,4,Lost
1034,40,6,51,5,1,3,9,Promising
1064,3031,7,9,1,2,1,4,Lost
1156,0,19,52,5,3,3,11,Loyal Users
1163,21,90,193,5,5,5,15,Champions
1489,1,94,622,5,5,5,15,Champions
1752,693,17,78,2,3,4,9,Casual Users
1772,934,7,13,2,2,1,5,Lost
1826,12,160,484,5,5,5,15,Champions
1974,115,94,208,4,5,5,14,Champions
2349,8,173,823,5,5,5,15,Champions
2386,834,15,16,2,3,2,7,Casual Users
2682,3132,10,17,1,2,2,5,Lost
2778,1617,8,15,1,2,1,4,Lost
2945,120,24,94,4,4,4,12,Champions
2962,0,99,156,5,5,5,15,Champions
3151,114,18,59,4,3,3,10,Loyal Users
3582,8,20,40,5,3,3,11,Loyal Users
3706,131,22,37,4,4,3,11,Loyal Users
4107,4719,5,5,1,1,1,3,Lost
4848,972,30,177,2,4,5,11,At Risk
5188,126,29,156,4,4,5,13,Champions
5337,329,39,97,3,4,4,11,Loyal Users
5552,18,137,508,5,5,5,15,Champions
5845,1267,6,11,1,1,1,3,Lost
5880,1775,16,42,1,3,3,7,Casual Users
5884,139,16,38,4,3,3,10,Loyal Users
5895,266,24,148,3,4,5,12,Loyal Users
5930,1392,17,23,1,3,2,6,Casual Users
6152,41,50,203,5,5,5,15,Champions
6476,2600,81,364,1,5,5,11,At Risk
6695,14,155,739,5,5,5,15,Champions
6820,348,5,19,3,1,2,6,Casual Users
7184,165,17,52,4,3,3,10,Loyal Users
7539,3151,17,27,1,3,2,6,Casual Users
7594,986,20,27,2,3,2,7,Casual Users
7796,15,35,47,5,4,3,12,Loyal Users
8008,19,18,39,5,3,3,11,Loyal Users
8126,563,20,76,2,3,4,9,Casual Users
8127,761,25,37,2,4,3,9,At Risk
8132,24,41,103,5,4,4,13,Champions
8809,1242,19,27,2,3,2,7,Casual Users
8915,1794,7,18,1,2,2,5,Lost
8986,34,38,156,5,4,5,14,Champions
9113,78,8,23,4,2,2,8,Promising
9434,396,13,17,3,3,2,8,Loyal Users
11125,90,38,148,4,4,5,13,Champions
11201,5434,6,10,1,1,1,3,Lost
11636,976,13,48,2,3,3,8,Casual Users
11694,289,35,76,3,4,4,11,Loyal Users
12057,135,55,91,4,5,4,13,Champions
12102,102,27,69,4,4,4,12,Champions
12117,640,38,248,2,4,5,11,At Risk
12191,96,59,443,4,5,5,14,Champions
12711,157,8,45,4,2,3,9,Promising
12725,24,109,477,5,5,5,15,Champions
12914,117,55,206,4,5,5,14,Champions
13052,3404,8,44,1,2,3,6,Lost
13139,769,6,7,2,1,1,4,Lost
587,76,75,211,4,5,5,14,Champions
731,2966,10,37,1,2,3,6,Lost
988,121,51,202,4,5,5,14,Champions
1276,19,12,26,5,3,2,10,Loyal Users
1307,2008,6,17,1,1,2,4,Lost
1574,1119,8,13,2,2,1,5,Lost
1708,111,75,433,4,5,5,14,Champions
2015,1075,24,33,2,4,3,9,At Risk
2094,119,65,364,4,5,5,14,Champions
2240,272,13,32,3,3,3,9,Loyal Users
2697,213,37,263,3,4,5,12,Loyal Users
2752,1857,15,51,1,3,3,7,Casual Users
3296,308,10,15,3,2,1,6,Casual Users
3403,2648,6,6,1,1,1,3,Lost
3624,15,23,35,5,4,3,12,Loyal Users
3626,3416,8,31,1,2,2,5,Lost
3795,1922,6,10,1,1,1,3,Lost
4229,23,37,150,5,4,5,14,Champions
4843,2412,6,17,1,1,2,4,Lost
4858,3549,5,8,1,1,1,3,Lost
4925,2804,5,10,1,1,1,3,Lost
5028,9,73,79,5,5,4,14,Champions
5663,423,18,55,3,3,3,9,Loyal Users
5691,51,32,101,5,4,4,13,Champions
5854,116,32,74,4,4,4,12,Champions
6288,7,51,153,5,5,5,15,Champions
6300,111,10,52,4,2,3,9,Promising
7088,380,21,31,3,3,2,8,Loyal Users
7237,24,19,40,5,3,3,11,Loyal Users
7634,4460,5,5,1,1,1,3,Lost
7838,123,70,345,4,5,5,14,Champions
8036,51,38,80,5,4,4,13,Champions
8210,1015,19,45,2,3,3,8,Casual Users
9029,80,35,106,4,4,4,12,Champions
9366,544,43,63,2,4,4,10,At Risk
9387,1180,7,9,2,2,1,5,Lost
9443,2,29,150,5,4,5,14,Champions
9538,1185,5,6,2,1,1,4,Lost
9669,1436,8,11,1,2,1,4,Lost
9687,17,101,262,5,5,5,15,Champions
9909,278,13,54,3,3,3,9,Loyal Users
10020,9,11,15,5,2,1,8,Promising
10043,868,11,18,2,2,2,6,Lost
10177,174,36,156,3,4,5,12,Loyal Users
10354,2334,5,8,1,1,1,3,Lost
10866,92,56,202,4,5,5,14,Champions
11041,2726,5,28,1,1,2,4,Lost
11081,2265,6,9,1,1,1,3,Lost
11334,21,75,327,5,5,5,15,Champions
11494,536,22,61,2,4,3,9,At Risk
11841,121,56,363,4,5,5,14,Champions
11883,6,47,75,5,5,4,14,Champions
12511,14,118,613,5,5,5,15,Champions
12582,406,28,52,3,4,3,10,Loyal Users
12597,1,37,52,5,4,3,12,Loyal Users
12705,482,6,7,2,1,1,4,Lost
12859,568,22,149,2,4,5,11,At Risk
12865,391,21,31,3,3,2,8,Loyal Users
12868,0,33,108,5,4,4,13,Champions
12926,282,35,127,3,4,4,11,Loyal Users
13301,276,9,69,3,2,4,9,Casual Users
13523,422,7,9,3,2,1,6,Casual Users
76,1000,8,16,2,2,2,6,Lost
667,84,13,24,4,3,2,9,Loyal Users
688,2024,7,17,1,2,2,5,Lost
723,190,28,43,3,4,3,10,Loyal Users
914,286,8,24,3,2,2,7,Casual Users
1372,120,111,408,4,5,5,14,Champions
1480,12,55,69,5,5,4,14,Champions
1816,281,17,41,3,3,3,9,Loyal Users
1871,272,61,179,3,5,5,13,Loyal Users
1889,157,141,395,4,5,5,14,Champions
2032,1837,9,14,1,2,1,4,Lost
2467,397,20,47,3,3,3,9,Loyal Users
2526,103,26,98,4,4,4,12,Champions
2678,3286,29,89,1,4,4,9,At Risk
2758,10,32,65,5,4,4,13,Champions
2871,50,78,323,5,5,5,15,Champions
3013,528,24,92,2,4,4,10,At Risk
3127,4,33,108,5,4,4,13,Champions
3166,5008,8,8,1,2,1,4,Lost
3252,260,7,9,3,2,1,6,Casual Users
3264,60,76,482,5,5,5,15,Champions
3346,270,93,340,3,5,5,13,Loyal Users
3359,219,64,142,3,5,4,12,Loyal Users
3435,342,10,12,3,2,1,6,Casual Users
3595,1366,10,34,1,2,3,6,Lost
3725,409,41,232,3,4,5,12,Loyal Users
3941,83,79,121,4,5,4,13,Champions
4197,10,35,82,5,4,4,13,Champions
4256,154,16,35,4,3,3,10,Loyal Users
4695,166,6,39,3,1,3,7,Casual Users
4700,280,42,169,3,4,5,12,Loyal Users
5006,110,63,106,4,5,4,13,Champions
5040,277,99,293,3,5,5,13,Loyal Users
5505,127,16,22,4,3,2,9,Loyal Users
5562,13,60,442,5,5,5,15,Champions
5642,943,7,13,2,2,1,5,Lost
5651,75,28,73,4,4,4,12,Champions
5756,27,100,823,5,5,5,15,Champions
5965,448,10,41,3,2,3,8,Casual Users
6705,274,23,69,3,4,4,11,Loyal Users
6863,3384,28,71,1,4,4,9,At Risk
7242,2568,8,16,1,2,2,5,Lost
7321,3080,9,35,1,2,3,6,Lost
7351,9,106,219,5,5,5,15,Champions
8006,436,6,8,3,1,1,5,Casual Users
8130,91,29,97,4,4,4,12,Champions
8247,81,94,404,4,5,5,14,Champions
8417,3130,6,20,1,1,2,4,Lost
8608,49,74,345,5,5,5,15,Champions
8747,441,5,30,3,1,2,6,Casual Users
8902,2088,10,11,1,2,1,4,Lost
9161,1,224,526,5,5,5,15,Champions
